"OWNER","TABLE_NAME","COLUMN_NAME","FIELDNAME","FIELDVALUE","XLATLONGNAME","XLATSHORTNAME"
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ACG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ADJUSTED_GROSS_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_BUDGET_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_GRADUATE_GRANT_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_GRAD_FELLOWSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_SPECIALTY_GRANT3_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_STUDENT_GRANT_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_TEACH_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_UNDERGRAD_MERIT_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_WORK_STUDY_NEED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CO_WORK_STUDY_NONEED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_CSIG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_DEG_LVL_CD","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_DEPENDENCY_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ENROLLMENT_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ENROLLMENT_DURATION_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_AMERIND_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_ASIAN_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_BLACK_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_HISP_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_NONRESALIEN_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_PACIF_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_ETHN_WHITE_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_FAFSA_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_FAMILY_CONTRIBUTION_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_FEDERAL_WORK_STUDY_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_FED_TEACH_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_GEAR_UP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_GENDER_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_GOV_OPP_SCHOLARSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_GRAD_FEDERAL_PLUS_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_HOUSEHOLD_SIZE_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_INST_MERIT_BASED_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_INST_NEED_BASED_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_INST_SCHOLARSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_LOANS_FEDERAL_1_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_NINE_MONTH_COA","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_NINE_MONTH_EFC","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_NON_TAXABLE_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_NUM_IN_COLLEGE_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_OTHER_FEDERAL_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_OTHER_LOANS_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_OTHER_SCHOLARSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_PELL_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_PELL_LEU","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_PERKINS_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_PRE_COLLEGIATE_ACG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_SEOG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_SLEAP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_SLS_PLUS_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_SMART_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_STAFFORD_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_STAFFORD_UNSUB_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_STUDENT_BIRTH_DATE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_STUDENT_ID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_STUDENT_ID_TYPE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_STUDENT_LEVEL_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_TUITION_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_UNDERGRAD_MERIT_GPA_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_WAIVER_CODE_1","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_WAIVER_CODE_2","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_WAIVER_CODE_3","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CCHE_WAIVER_CODE_4","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_ACAD_CAREER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_ACAD_PROG","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_ALLAWDS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_CAMPUS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_DEPENDENCY","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_FA_LOAD_FALL","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_FA_LOAD_MAX","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_FA_LOAD_SMR","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_FA_LOAD_SPRG","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_GENDER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_GRANTS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_HOUSING_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_LOAN","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_NEED_BASED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_NO_NEED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_OTHER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_RESIDENCY","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_RES_EXCPT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_SCHOL","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_STDNT_LVL","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_SURDS_REC","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_TOT_AWARD","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_TOT_GRANTS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_TOT_LOANS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_TOT_OTHER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_TOT_SCHOLARSHIPS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_TOT_WORKSTUDY","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","CS_WS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","EMPLID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","INSTITUTION","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","PERSON_NM","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","SNAPSHOT_DATE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_FINAL_BLD","TEST_RECORD","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","AID_YEAR","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ACG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ADJUSTED_GROSS_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_BUDGET_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_GRADUATE_GRANT_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_GRAD_FELLOWSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_SPECIALTY_GRANT3_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_STUDENT_GRANT_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_TEACH_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_UNDERGRAD_MERIT_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_WORK_STUDY_NEED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CO_WORK_STUDY_NONEED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_CSIG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_DEG_LVL_CD","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_DEPENDENCY_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ENROLLMENT_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ENROLLMENT_DURATION_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_AMERIND_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_ASIAN_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_BLACK_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_HISP_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_NONRESALIEN_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_PACIF_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_ETHN_WHITE_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_FAFSA_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_FAMILY_CONTRIBUTION_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_FEDERAL_WORK_STUDY_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_FED_TEACH_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_GEAR_UP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_GENDER_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_GOV_OPP_SCHOLARSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_GRAD_FEDERAL_PLUS_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_HOUSEHOLD_SIZE_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_INST_MERIT_BASED_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_INST_NEED_BASED_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_INST_SCHOLARSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_LOANS_FEDERAL_1_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_NINE_MONTH_COA","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_NINE_MONTH_EFC","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_NON_TAXABLE_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_NUM_IN_COLLEGE_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_OTHER_FEDERAL_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_OTHER_LOANS_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_OTHER_SCHOLARSHIP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_PELL_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_PELL_LEU","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_PERKINS_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_PRE_COLLEGIATE_ACG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_SEOG_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_SLEAP_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_SLS_PLUS_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_SMART_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_STAFFORD_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_STAFFORD_UNSUB_LOAN_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_STUDENT_BIRTH_DATE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_STUDENT_ID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_STUDENT_ID_TYPE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_STUDENT_LEVEL_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_TUITION_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_UNDERGRAD_MERIT_GPA_AMT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_WAIVER_CODE_1","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_WAIVER_CODE_2","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_WAIVER_CODE_3","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CCHE_WAIVER_CODE_4","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_ACAD_CAREER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_ACAD_PROG","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_ALLAWDS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_CAMPUS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_DEPENDENCY","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_FA_LOAD_FALL","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_FA_LOAD_MAX","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_FA_LOAD_SMR","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_FA_LOAD_SPRG","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_GENDER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_GRANTS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_HOUSING_CODE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_LOAN","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_NEED_BASED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_NO_NEED","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_OTHER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_RESIDENCY","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_RES_EXCPT","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_SCHOL","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_STDNT_LVL","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_SURDS_REC","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_TOT_AWARD","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_TOT_GRANTS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_TOT_LOANS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_TOT_OTHER","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_TOT_SCHOLARSHIPS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_TOT_WORKSTUDY","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","CS_WS","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","EMPLID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","INSTITUTION","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","PERSON_NM","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","SNAPSHOT_DATE","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_SURDS_FIN_AID_SUBMIT_BLD","TEST_RECORD","","","",""
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","MEDS","Medical School","Medical"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","EDU","Education (NLD)","EDU"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","DPT","Doctor of Physical Therapy","DPT"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","DNP","Doctor of Nursing Practice","DNP"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","DENT","Dentistry","DENT"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","CRED","Semester Credit","Credit"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","CNED","Continuing Education","Contng Ed"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","BUSN","Graduate Business","Grad Bus"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","BOL","Vocational Training (NLD)","BOL"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","BBL","Vocational Coaching (NLD)","BBL"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","BAC","Bachelor (NLD)","Bachelor"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","GRD3","Graduate3","GRD3"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","UGRD","Undergraduate","UGRD"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","VAVO","Advanced General Educ. (NLD)","VAVO"
"CU_BLD_STDNT","PS_CU_WAVD_UNTS_BLD","ACAD_CAREER","ACAD_CAREER","VETM","Veterinary Medicine","D.V.M."
